 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226380.0000,    5055060.0000,         -0.2500,         -0.2500,          0.3536,        225.0000,          0.9561,          0.1986
    1226380.0000,    5055020.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9594,          0.2516
    1226380.0000,    5054980.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.9903,          0.3341
    1226380.0000,    5054940.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9852,          0.3609
    1226380.0000,    5054900.0000,          0.0000,         -4.0000,          4.0000,        180.0000,          0.9873,          0.3891
    1226380.0000,    5054860.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9962,          0.4269
    1226380.0000,    5054820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9970,          0.4289
    1226380.0000,    5054780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9976,          0.3774
    1226380.0000,    5054740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9978,          0.3719
    1226380.0000,    5054700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9981,          0.3655
    1226380.0000,    5054660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9954,          0.3817
    1226380.0000,    5054620.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9910,          0.3570
    1226380.0000,    5054580.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9970,          0.3269
    1226380.0000,    5054540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9981,          0.3149
    1226380.0000,    5054500.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9948,          0.3115
    1226380.0000,    5054460.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9896,          0.3178
    1226380.0000,    5054420.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9889,          0.3119
    1226380.0000,    5054380.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9804,          0.2942
    1226380.0000,    5054340.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9826,          0.2847
    1226380.0000,    5054300.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9930,          0.3113
    1226380.0000,    5054260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9767,          0.2995
    1226380.0000,    5054220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9861,          0.3187
    1226380.0000,    5054180.0000,          0.0000,          0.2500,          0.2500,          0.0000,          0.9880,          0.3652
    1226380.0000,    5054140.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.9762,          0.3524
    1226380.0000,    5054100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9907,          0.3268
    1226380.0000,    5054060.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9960,          0.3136
    1226380.0000,    5054020.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9946,          0.3438
    1226380.0000,    5053980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9934,          0.4215
    1226380.0000,    5053940.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9987,          0.4411
    1226380.0000,    5053900.0000,          0.0000,         30.0000,         30.0000,          0.0000,          0.9982,          0.4197
    1226380.0000,    5053860.0000,          0.0000,         54.0000,         54.0000,          0.0000,          0.9959,          0.3875
    1226380.0000,    5053820.0000,          0.0000,         64.0000,         64.0000,          0.0000,          0.9593,          0.3340
    1226380.0000,    5053780.0000,         -0.2500,         40.0000,         40.0008,        359.6419,          0.9297,          0.2945
    1226380.0000,    5053740.0000,          0.0000,         -1.7500,          1.7500,        180.0000,          0.9834,          0.2806
    1226380.0000,    5053700.0000,          0.0000,         -6.0000,          6.0000,        180.0000,          0.9976,          0.3155
    1226380.0000,    5053660.0000,          0.0000,         10.0000,         10.0000,          0.0000,          0.9984,          0.3476
    1226380.0000,    5053620.0000,          0.0000,         38.0000,         38.0000,          0.0000,          0.9978,          0.3513
    1226380.0000,    5053580.0000,          0.0000,          4.0000,          4.0000,          0.0000,          0.9959,          0.3354
    1226380.0000,    5053540.0000,          0.0000,         24.0000,         24.0000,          0.0000,          0.9914,          0.3065
    1226380.0000,    5053500.0000,          0.0000,         62.0000,         62.0000,          0.0000,          0.9872,          0.2942
    1226380.0000,    5053460.0000,          0.0000,         30.0000,         30.0000,          0.0000,          0.9878,          0.2878
    1226380.0000,    5053420.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9957,          0.2824
    1226380.0000,    5053380.0000,          0.0000,         16.0000,         16.0000,          0.0000,          0.9983,          0.2851
    1226380.0000,    5053340.0000,          0.0000,         54.0000,         54.0000,          0.0000,          0.9978,          0.2949
    1226380.0000,    5053300.0000,          0.0000,        -60.0000,         60.0000,        180.0000,          0.9963,          0.3015
    1226380.0000,    5053260.0000,          0.0000,        -18.0000,         18.0000,        180.0000,          0.9978,          0.2994
    1226380.0000,    5053220.0000,         -0.2500,         22.0000,         22.0014,        359.3489,          0.9899,          0.3025
    1226380.0000,    5053180.0000,         -0.2500,         52.0000,         52.0006,        359.7245,          0.9921,          0.3208
    1226380.0000,    5053140.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9943,          0.3244
    1226380.0000,    5053100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9963,          0.3158
    1226380.0000,    5053060.0000,          0.0000,          4.0000,          4.0000,          0.0000,          0.9962,          0.3061
    1226380.0000,    5053020.0000,          0.0000,          4.0000,          4.0000,          0.0000,          0.9965,          0.3137
    1226380.0000,    5052980.0000,          0.0000,         16.0000,         16.0000,          0.0000,          0.9911,          0.3203
    1226380.0000,    5052940.0000,          0.0000,          8.0000,          8.0000,          0.0000,          0.9910,          0.3215
    1226380.0000,    5052900.0000,          0.0000,         24.0000,         24.0000,          0.0000,          0.9926,          0.3144
    1226380.0000,    5052860.0000,          0.0000,        -20.0000,         20.0000,        180.0000,          0.9934,          0.2990
    1226380.0000,    5052820.0000,          0.0000,         62.0000,         62.0000,          0.0000,          0.9955,          0.3145
    1226380.0000,    5052780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9988,          0.3470
    1226380.0000,    5052740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9983,          0.3609
    1226380.0000,    5052700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9976,          0.3449
    1226380.0000,    5052660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9988,          0.3370
    1226380.0000,    5052620.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9971,          0.3196
    1226380.0000,    5052580.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9971,          0.3246
    1226380.0000,    5052540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9916,          0.3207
    1226380.0000,    5052500.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9850,          0.3105
    1226380.0000,    5052460.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9946,          0.3185
    1226380.0000,    5052420.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9984,          0.3146
    1226380.0000,    5052380.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9995,          0.3056
    1226380.0000,    5052340.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.3001
    1226380.0000,    5052300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9996,          0.2983
    1226380.0000,    5052260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9992,          0.2991
    1226380.0000,    5052220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9984,          0.3055
    1226380.0000,    5052180.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9973,          0.3103
    1226380.0000,    5052140.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9984,          0.3223
    1226380.0000,    5052100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9985,          0.3338
    1226380.0000,    5052060.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9976,          0.3528
    1226380.0000,    5052020.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9968,          0.3920
    1226380.0000,    5051980.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9977,          0.3983
    1226380.0000,    5051940.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9986,          0.3822
    1226380.0000,    5051900.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9992,          0.3410
    1226380.0000,    5051860.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9993,          0.3017
    1226380.0000,    5051820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9977,          0.3067
    1226380.0000,    5051780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9934,          0.2992
    1226380.0000,    5051740.0000,          0.0000,        -10.0000,         10.0000,        180.0000,          0.9970,          0.3043
    1226380.0000,    5051700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9987,          0.3280
    1226380.0000,    5051660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9972,          0.3545
    1226380.0000,    5051620.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9990,          0.3753
    1226380.0000,    5051580.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9998,          0.3594
    1226380.0000,    5051540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9997,          0.3393
    1226380.0000,    5051500.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9998,          0.3213
    1226380.0000,    5051460.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.3053
    1226380.0000,    5051420.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9992,          0.2914
    1226380.0000,    5051380.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9963,          0.2988
    1226380.0000,    5051340.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9959,          0.3377
    1226380.0000,    5051300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.3639
    1226380.0000,    5051260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9994,          0.3588
    1226380.0000,    5051220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.3310
    1226380.0000,    5051180.0000,          0.0000,         36.0000,         36.0000,          0.0000,          0.9964,          0.3165
    1226380.0000,    5051140.0000,          0.0000,         66.0000,         66.0000,          0.0000,          0.9943,          0.3112
    1226380.0000,    5051100.0000,          0.5000,         68.5000,         68.5018,          0.4182,          0.8880,          0.2960
    1226380.0000,    5051060.0000,         15.7500,         62.0000,         63.9692,         14.2535,          0.8633,          0.2351
    1226380.0000,    5051020.0000,         54.0000,         30.0000,         61.7738,         60.9454,          0.7103,          0.1534
    1226380.0000,    5050980.0000,         54.0000,         68.5000,         87.2253,         38.2495,          0.7131,          0.0731
    1226380.0000,    5050940.0000,         68.0000,         68.7500,         96.6983,         44.6858,          0.6759,          0.0227
    1226380.0000,    5050900.0000,         69.0000,         68.0000,         96.8762,         45.4182,          0.3123,          0.0032
