 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226380.0000,    5055060.0000,         -0.2500,         -0.2500,          0.3536,        225.0000,          0.9757,          0.2096
    1226380.0000,    5055020.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9742,          0.2667
    1226380.0000,    5054980.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.9947,          0.3399
    1226380.0000,    5054940.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9914,          0.3648
    1226380.0000,    5054900.0000,          0.0000,         -4.0000,          4.0000,        180.0000,          0.9923,          0.3773
    1226380.0000,    5054860.0000,          0.0000,         -4.0000,          4.0000,        180.0000,          0.9949,          0.4300
    1226380.0000,    5054820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9970,          0.4255
    1226380.0000,    5054780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9980,          0.3747
    1226380.0000,    5054740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9979,          0.3597
    1226380.0000,    5054700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9981,          0.3401
    1226380.0000,    5054660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9945,          0.3418
    1226380.0000,    5054620.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9923,          0.3401
    1226380.0000,    5054580.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9972,          0.3401
    1226380.0000,    5054540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9981,          0.3422
    1226380.0000,    5054500.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9896,          0.3294
    1226380.0000,    5054460.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9786,          0.3324
    1226380.0000,    5054420.0000,          0.0000,         -1.2500,          1.2500,        180.0000,          0.9776,          0.3138
    1226380.0000,    5054380.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9673,          0.2921
    1226380.0000,    5054340.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9746,          0.2826
    1226380.0000,    5054300.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9912,          0.3146
    1226380.0000,    5054260.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9757,          0.2745
    1226380.0000,    5054220.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9835,          0.2707
    1226380.0000,    5054180.0000,          0.0000,          0.2500,          0.2500,          0.0000,          0.9873,          0.3162
    1226380.0000,    5054140.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.9791,          0.3302
    1226380.0000,    5054100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9890,          0.3209
    1226380.0000,    5054060.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9961,          0.3039
    1226380.0000,    5054020.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9947,          0.3052
    1226380.0000,    5053980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9934,          0.3409
    1226380.0000,    5053940.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9980,          0.3574
    1226380.0000,    5053900.0000,          0.0000,         32.0000,         32.0000,          0.0000,          0.9981,          0.3505
    1226380.0000,    5053860.0000,          0.0000,          6.0000,          6.0000,          0.0000,          0.9953,          0.3354
    1226380.0000,    5053820.0000,         -0.2500,         40.0000,         40.0008,        359.6419,          0.9588,          0.3058
    1226380.0000,    5053780.0000,         -0.2500,         40.0000,         40.0008,        359.6419,          0.9184,          0.2694
    1226380.0000,    5053740.0000,          0.0000,         -1.5000,          1.5000,        180.0000,          0.9864,          0.2534
    1226380.0000,    5053700.0000,          0.0000,        -44.0000,         44.0000,        180.0000,          0.9982,          0.2830
    1226380.0000,    5053660.0000,          0.0000,         10.0000,         10.0000,          0.0000,          0.9983,          0.3012
    1226380.0000,    5053620.0000,          0.0000,         10.0000,         10.0000,          0.0000,          0.9978,          0.3150
    1226380.0000,    5053580.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9944,          0.3483
    1226380.0000,    5053540.0000,          0.0000,        -14.0000,         14.0000,        180.0000,          0.9902,          0.3640
    1226380.0000,    5053500.0000,          0.0000,         42.0000,         42.0000,          0.0000,          0.9861,          0.3548
    1226380.0000,    5053460.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9894,          0.3247
    1226380.0000,    5053420.0000,          0.0000,         22.0000,         22.0000,          0.0000,          0.9966,          0.2906
    1226380.0000,    5053380.0000,          0.0000,         22.0000,         22.0000,          0.0000,          0.9987,          0.2878
    1226380.0000,    5053340.0000,          0.0000,         56.0000,         56.0000,          0.0000,          0.9989,          0.2920
    1226380.0000,    5053300.0000,          0.0000,        -48.0000,         48.0000,        180.0000,          0.9987,          0.2934
    1226380.0000,    5053260.0000,          0.0000,        -12.0000,         12.0000,        180.0000,          0.9977,          0.2913
    1226380.0000,    5053220.0000,          0.0000,         26.0000,         26.0000,          0.0000,          0.9851,          0.2934
    1226380.0000,    5053180.0000,         -0.2500,         66.0000,         66.0005,        359.7830,          0.9859,          0.3090
    1226380.0000,    5053140.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9962,          0.3133
    1226380.0000,    5053100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9982,          0.3057
    1226380.0000,    5053060.0000,          0.0000,          6.0000,          6.0000,          0.0000,          0.9990,          0.2972
    1226380.0000,    5053020.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9979,          0.3145
    1226380.0000,    5052980.0000,          0.0000,         14.0000,         14.0000,          0.0000,          0.9963,          0.3501
    1226380.0000,    5052940.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9926,          0.3801
    1226380.0000,    5052900.0000,          0.0000,          4.0000,          4.0000,          0.0000,          0.9925,          0.3930
    1226380.0000,    5052860.0000,          0.0000,         -4.0000,          4.0000,        180.0000,          0.9963,          0.3568
    1226380.0000,    5052820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9965,          0.3390
    1226380.0000,    5052780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9986,          0.3312
    1226380.0000,    5052740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9968,          0.3359
    1226380.0000,    5052700.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9961,          0.2993
    1226380.0000,    5052660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9984,          0.3003
    1226380.0000,    5052620.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9944,          0.2918
    1226380.0000,    5052580.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9928,          0.3187
    1226380.0000,    5052540.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9849,          0.3267
    1226380.0000,    5052500.0000,          0.0000,         -1.2500,          1.2500,        180.0000,          0.9722,          0.3183
    1226380.0000,    5052460.0000,          0.0000,         -1.7500,          1.7500,        180.0000,          0.9912,          0.3261
    1226380.0000,    5052420.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9981,          0.3102
    1226380.0000,    5052380.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9987,          0.2986
    1226380.0000,    5052340.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9990,          0.3014
    1226380.0000,    5052300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9994,          0.2974
    1226380.0000,    5052260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9991,          0.2973
    1226380.0000,    5052220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9986,          0.3008
    1226380.0000,    5052180.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9985,          0.3039
    1226380.0000,    5052140.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9981,          0.3055
    1226380.0000,    5052100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9971,          0.3179
    1226380.0000,    5052060.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9951,          0.3440
    1226380.0000,    5052020.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9958,          0.3806
    1226380.0000,    5051980.0000,          0.0000,         -6.0000,          6.0000,        180.0000,          0.9978,          0.3750
    1226380.0000,    5051940.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9980,          0.3534
    1226380.0000,    5051900.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9987,          0.3246
    1226380.0000,    5051860.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9986,          0.3040
    1226380.0000,    5051820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9980,          0.3364
    1226380.0000,    5051780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9959,          0.3579
    1226380.0000,    5051740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9972,          0.3632
    1226380.0000,    5051700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9992,          0.3725
    1226380.0000,    5051660.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9980,          0.3710
    1226380.0000,    5051620.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9983,          0.3844
    1226380.0000,    5051580.0000,         -0.2500,         -2.0000,          2.0156,        187.1250,          0.9996,          0.3804
    1226380.0000,    5051540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9994,          0.3569
    1226380.0000,    5051500.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9994,          0.3299
    1226380.0000,    5051460.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9989,          0.3053
    1226380.0000,    5051420.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9990,          0.2907
    1226380.0000,    5051380.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9970,          0.2945
    1226380.0000,    5051340.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9975,          0.3058
    1226380.0000,    5051300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9998,          0.3172
    1226380.0000,    5051260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9993,          0.3298
    1226380.0000,    5051220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9991,          0.3338
    1226380.0000,    5051180.0000,          0.0000,         66.0000,         66.0000,          0.0000,          0.9973,          0.3288
    1226380.0000,    5051140.0000,          0.0000,         66.0000,         66.0000,          0.0000,          0.9969,          0.3119
    1226380.0000,    5051100.0000,          0.5000,         68.5000,         68.5018,          0.4182,          0.8959,          0.2907
    1226380.0000,    5051060.0000,         15.2500,         62.0000,         63.8480,         13.8186,          0.8461,          0.2252
    1226380.0000,    5051020.0000,         54.0000,         30.0000,         61.7738,         60.9454,          0.7031,          0.1452
    1226380.0000,    5050980.0000,         53.5000,         68.5000,         86.9166,         37.9906,          0.7228,          0.0749
    1226380.0000,    5050940.0000,         68.0000,         68.7500,         96.6983,         44.6858,          0.6667,          0.0220
    1226380.0000,    5050900.0000,         69.0000,         68.2500,         97.0519,         45.3131,          0.3053,          0.0030
    1226380.0000,    5050860.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050820.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050780.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050740.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050700.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050660.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050620.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050580.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050540.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226420.0000,    5055060.0000,         -2.0000,          0.0000,          2.0000,        270.0000,          0.9797,          0.2678
    1226420.0000,    5055020.0000,         -1.2500,         -2.0000,          2.3585,        212.0054,          0.6475,          0.1396
    1226420.0000,    5054980.0000,          0.0000,         -0.7500,          0.7500,        180.0000,          0.8210,          0.1652
    1226420.0000,    5054940.0000,         -2.5000,          1.7500,          3.0516,        304.9920,          0.8209,          0.2365
    1226420.0000,    5054900.0000,         -3.7500,          2.0000,          4.2500,        298.0725,          0.7355,          0.2528
    1226420.0000,    5054860.0000,         -2.0000,        -10.0000,         10.1980,        191.3099,          0.8079,          0.3959
    1226420.0000,    5054820.0000,         -0.7500,          0.0000,          0.7500,        270.0000,          0.8776,          0.4537
    1226420.0000,    5054780.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.8722,          0.2585
    1226420.0000,    5054740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9189,          0.1228
    1226420.0000,    5054700.0000,         -0.5000,          0.0000,          0.5000,        270.0000,          0.9248,          0.2356
