 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226380.0000,    5055060.0000,         -0.2500,         -0.5000,          0.5590,        206.5650,          0.9478,          0.1928
    1226380.0000,    5055020.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9684,          0.2172
    1226380.0000,    5054980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9931,          0.2825
    1226380.0000,    5054940.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9966,          0.3139
    1226380.0000,    5054900.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9981,          0.3222
    1226380.0000,    5054860.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9994,          0.3015
    1226380.0000,    5054820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9997,          0.3118
    1226380.0000,    5054780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9997,          0.3179
    1226380.0000,    5054740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9997,          0.3167
    1226380.0000,    5054700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9997,          0.3058
    1226380.0000,    5054660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9968,          0.2936
    1226380.0000,    5054620.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9934,          0.3009
    1226380.0000,    5054580.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9985,          0.3401
    1226380.0000,    5054540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.3519
    1226380.0000,    5054500.0000,          0.0000,        -52.0000,         52.0000,        180.0000,          0.9942,          0.3597
    1226380.0000,    5054460.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9846,          0.3375
    1226380.0000,    5054420.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9908,          0.3128
    1226380.0000,    5054380.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9835,          0.3116
    1226380.0000,    5054340.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9860,          0.3125
    1226380.0000,    5054300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9955,          0.3175
    1226380.0000,    5054260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9923,          0.3098
    1226380.0000,    5054220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9928,          0.2760
    1226380.0000,    5054180.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9920,          0.2625
    1226380.0000,    5054140.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9806,          0.2698
    1226380.0000,    5054100.0000,          0.0000,         -1.7500,          1.7500,        180.0000,          0.9903,          0.2991
    1226380.0000,    5054060.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9977,          0.3098
    1226380.0000,    5054020.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9996,          0.3004
    1226380.0000,    5053980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9997,          0.2974
    1226380.0000,    5053940.0000,          0.0000,          4.0000,          4.0000,          0.0000,          0.9999,          0.2946
    1226380.0000,    5053900.0000,          0.0000,         32.0000,         32.0000,          0.0000,          0.9998,          0.2940
    1226380.0000,    5053860.0000,          0.0000,         -6.0000,          6.0000,        180.0000,          0.9994,          0.3004
    1226380.0000,    5053820.0000,         -0.2500,         -2.0000,          2.0156,        187.1250,          0.9692,          0.3329
    1226380.0000,    5053780.0000,          0.2500,         -0.5000,          0.5590,        153.4349,          0.9216,          0.3525
    1226380.0000,    5053740.0000,          0.2500,         -0.7500,          0.7906,        161.5651,          0.9620,          0.4003
    1226380.0000,    5053700.0000,          0.0000,        -44.0000,         44.0000,        180.0000,          0.9701,          0.3751
    1226380.0000,    5053660.0000,          0.0000,         10.0000,         10.0000,          0.0000,          0.9667,          0.3433
    1226380.0000,    5053620.0000,          0.0000,         26.0000,         26.0000,          0.0000,          0.9579,          0.3311
    1226380.0000,    5053580.0000,          0.0000,        -24.0000,         24.0000,        180.0000,          0.9039,          0.3524
    1226380.0000,    5053540.0000,         -0.2500,        -14.0000,         14.0022,        181.0230,          0.8553,          0.3523
    1226380.0000,    5053500.0000,         -0.2500,         32.0000,         32.0010,        359.5524,          0.8316,          0.3154
    1226380.0000,    5053460.0000,          0.0000,          4.0000,          4.0000,          0.0000,          0.8774,          0.2836
    1226380.0000,    5053420.0000,          0.0000,         46.0000,         46.0000,          0.0000,          0.9358,          0.2566
    1226380.0000,    5053380.0000,          0.2500,         44.0000,         44.0007,          0.3255,          0.9703,          0.2537
    1226380.0000,    5053340.0000,          0.2500,         54.0000,         54.0006,          0.2653,          0.9684,          0.2496
    1226380.0000,    5053300.0000,          0.0000,        -50.0000,         50.0000,        180.0000,          0.9571,          0.2382
    1226380.0000,    5053260.0000,          0.0000,        -16.0000,         16.0000,        180.0000,          0.9557,          0.2342
    1226380.0000,    5053220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9110,          0.2455
    1226380.0000,    5053180.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.8858,          0.2861
    1226380.0000,    5053140.0000,         -0.5000,         -2.0000,          2.0616,        194.0362,          0.9336,          0.2959
    1226380.0000,    5053100.0000,         -0.2500,          0.0000,          0.2500,        270.0000,          0.9716,          0.2760
    1226380.0000,    5053060.0000,         -0.2500,         -4.0000,          4.0078,        183.5763,          0.9665,          0.2631
    1226380.0000,    5053020.0000,         -0.2500,          0.0000,          0.2500,        270.0000,          0.9576,          0.2866
    1226380.0000,    5052980.0000,         -0.2500,          2.0000,          2.0156,        352.8750,          0.9487,          0.3395
    1226380.0000,    5052940.0000,          0.2500,         60.0000,         60.0005,          0.2387,          0.9323,          0.3727
