 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226380.0000,    5055060.0000,         -0.2500,         -0.2500,          0.3536,        225.0000,          0.9453,          0.1924
    1226380.0000,    5055020.0000,          0.0000,         -1.7500,          1.7500,        180.0000,          0.9549,          0.2186
    1226380.0000,    5054980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9855,          0.3073
    1226380.0000,    5054940.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.9851,          0.3356
    1226380.0000,    5054900.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9862,          0.3708
    1226380.0000,    5054860.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9960,          0.3815
    1226380.0000,    5054820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9975,          0.3844
    1226380.0000,    5054780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9978,          0.3658
    1226380.0000,    5054740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9982,          0.3735
    1226380.0000,    5054700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9983,          0.3839
    1226380.0000,    5054660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9960,          0.3988
    1226380.0000,    5054620.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9911,          0.3621
    1226380.0000,    5054580.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9973,          0.3266
    1226380.0000,    5054540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9986,          0.2998
    1226380.0000,    5054500.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9956,          0.2892
    1226380.0000,    5054460.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9898,          0.2893
    1226380.0000,    5054420.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9931,          0.2941
    1226380.0000,    5054380.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9896,          0.2896
    1226380.0000,    5054340.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9893,          0.2845
    1226380.0000,    5054300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9955,          0.2933
    1226380.0000,    5054260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9840,          0.2919
    1226380.0000,    5054220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9916,          0.3291
    1226380.0000,    5054180.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9928,          0.3690
    1226380.0000,    5054140.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.9822,          0.3609
    1226380.0000,    5054100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9943,          0.3415
    1226380.0000,    5054060.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9971,          0.3374
    1226380.0000,    5054020.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9953,          0.3695
    1226380.0000,    5053980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9930,          0.4461
    1226380.0000,    5053940.0000,          0.0000,         -4.0000,          4.0000,        180.0000,          0.9990,          0.4609
    1226380.0000,    5053900.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9988,          0.4379
    1226380.0000,    5053860.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9974,          0.4111
    1226380.0000,    5053820.0000,          0.0000,         -8.0000,          8.0000,        180.0000,          0.9674,          0.3574
