 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226380.0000,    5055060.0000,         -0.2500,         -0.2500,          0.3536,        225.0000,          0.9442,          0.1865
    1226380.0000,    5055020.0000,          0.0000,         -1.5000,          1.5000,        180.0000,          0.9547,          0.1888
    1226380.0000,    5054980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9843,          0.2695
    1226380.0000,    5054940.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9908,          0.3110
    1226380.0000,    5054900.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9909,          0.3428
    1226380.0000,    5054860.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9969,          0.3398
    1226380.0000,    5054820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9987,          0.3449
    1226380.0000,    5054780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9988,          0.3475
    1226380.0000,    5054740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9989,          0.3550
    1226380.0000,    5054700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9987,          0.3645
    1226380.0000,    5054660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9972,          0.3710
    1226380.0000,    5054620.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9935,          0.3473
    1226380.0000,    5054580.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9980,          0.3162
    1226380.0000,    5054540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.2939
    1226380.0000,    5054500.0000,          0.0000,          4.0000,          4.0000,          0.0000,          0.9870,          0.2832
    1226380.0000,    5054460.0000,          0.0000,        -30.0000,         30.0000,        180.0000,          0.9814,          0.2797
    1226380.0000,    5054420.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9949,          0.2922
    1226380.0000,    5054380.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9944,          0.2911
    1226380.0000,    5054340.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9928,          0.2873
    1226380.0000,    5054300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9981,          0.2889
    1226380.0000,    5054260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9913,          0.2876
    1226380.0000,    5054220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9951,          0.3044
    1226380.0000,    5054180.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9971,          0.3150
    1226380.0000,    5054140.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.9923,          0.3059
    1226380.0000,    5054100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9975,          0.3106
    1226380.0000,    5054060.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9987,          0.3344
    1226380.0000,    5054020.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9969,          0.3840
    1226380.0000,    5053980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9947,          0.4469
    1226380.0000,    5053940.0000,          0.0000,        -14.0000,         14.0000,        180.0000,          0.9995,          0.4538
    1226380.0000,    5053900.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.4326
    1226380.0000,    5053860.0000,          0.0000,         -4.0000,          4.0000,        180.0000,          0.9991,          0.4149
    1226380.0000,    5053820.0000,          0.0000,         -8.0000,          8.0000,        180.0000,          0.9737,          0.3806
    1226380.0000,    5053780.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9659,          0.3737
    1226380.0000,    5053740.0000,          0.2500,         -2.2500,          2.2638,        173.6598,          0.9855,          0.4105
    1226380.0000,    5053700.0000,          0.0000,         -6.0000,          6.0000,        180.0000,          0.9850,          0.4031
    1226380.0000,    5053660.0000,          0.0000,         10.0000,         10.0000,          0.0000,          0.9914,          0.4157
    1226380.0000,    5053620.0000,          0.0000,         38.0000,         38.0000,          0.0000,          0.9882,          0.3839
