 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226380.0000,    5055060.0000,         -0.2500,         -1.2500,          1.2748,        191.3099,          0.8818,          0.1484
    1226380.0000,    5055020.0000,         -0.2500,         -2.5000,          2.5125,        185.7106,          0.9190,          0.1507
    1226380.0000,    5054980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9781,          0.2016
    1226380.0000,    5054940.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9890,          0.2612
    1226380.0000,    5054900.0000,         -0.2500,          0.0000,          0.2500,        270.0000,          0.9898,          0.2952
    1226380.0000,    5054860.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9969,          0.2860
    1226380.0000,    5054820.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.2938
    1226380.0000,    5054780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9995,          0.3086
    1226380.0000,    5054740.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9989,          0.3114
    1226380.0000,    5054700.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9984,          0.2993
    1226380.0000,    5054660.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9963,          0.2985
    1226380.0000,    5054620.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9916,          0.2931
    1226380.0000,    5054580.0000,          0.0000,          0.2500,          0.2500,          0.0000,          0.9980,          0.2930
    1226380.0000,    5054540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9998,          0.2918
    1226380.0000,    5054500.0000,          0.0000,          6.0000,          6.0000,          0.0000,          0.9696,          0.2768
    1226380.0000,    5054460.0000,          0.0000,          8.0000,          8.0000,          0.0000,          0.9548,          0.2658
    1226380.0000,    5054420.0000,          0.0000,         -4.0000,          4.0000,        180.0000,          0.9950,          0.2848
    1226380.0000,    5054380.0000,          0.0000,          2.0000,          2.0000,          0.0000,          0.9945,          0.2891
    1226380.0000,    5054340.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9908,          0.2869
    1226380.0000,    5054300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9988,          0.2832
    1226380.0000,    5054260.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9896,          0.2826
    1226380.0000,    5054220.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9920,          0.2804
    1226380.0000,    5054180.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9971,          0.2778
    1226380.0000,    5054140.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9943,          0.2876
    1226380.0000,    5054100.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9967,          0.3122
    1226380.0000,    5054060.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9985,          0.3451
    1226380.0000,    5054020.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9980,          0.3727
    1226380.0000,    5053980.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9960,          0.3895
    1226380.0000,    5053940.0000,          0.0000,        -24.0000,         24.0000,        180.0000,          0.9998,          0.3756
    1226380.0000,    5053900.0000,          0.0000,        -10.0000,         10.0000,        180.0000,          0.9999,          0.3405
    1226380.0000,    5053860.0000,          0.0000,         -8.0000,          8.0000,        180.0000,          0.9997,          0.3295
    1226380.0000,    5053820.0000,          0.0000,         -4.0000,          4.0000,        180.0000,          0.9485,          0.3327
    1226380.0000,    5053780.0000,          0.2500,         -0.5000,          0.5590,        153.4349,          0.9232,          0.3188
    1226380.0000,    5053740.0000,          0.0000,         -1.5000,          1.5000,        180.0000,          0.9704,          0.3894
    1226380.0000,    5053700.0000,          0.2500,         -6.2500,          6.2550,        177.7094,          0.9354,          0.3708
    1226380.0000,    5053660.0000,          0.0000,         10.0000,         10.0000,          0.0000,          0.9591,          0.3838
    1226380.0000,    5053620.0000,          0.2500,         48.0000,         48.0007,          0.2984,          0.9519,          0.3699
    1226380.0000,    5053580.0000,         -0.2500,        -42.0000,         42.0007,        180.3410,          0.8555,          0.3068
    1226380.0000,    5053540.0000,         -0.5000,        -64.0000,         64.0020,        180.4476,          0.7980,          0.2563
    1226380.0000,    5053500.0000,         -0.2500,        -24.0000,         24.0013,        180.5968,          0.7939,          0.2229
    1226380.0000,    5053460.0000,          0.0000,          5.7500,          5.7500,          0.0000,          0.8204,          0.2010
    1226380.0000,    5053420.0000,          0.0000,         62.0000,         62.0000,          0.0000,          0.9179,          0.2185
    1226380.0000,    5053380.0000,          0.0000,         60.0000,         60.0000,          0.0000,          0.9602,          0.2310
    1226380.0000,    5053340.0000,          0.2500,         56.0000,         56.0006,          0.2558,          0.9564,          0.2314
    1226380.0000,    5053300.0000,          0.0000,         52.0000,         52.0000,          0.0000,          0.9140,          0.2247
    1226380.0000,    5053260.0000,          0.0000,         -4.2500,          4.2500,        180.0000,          0.9246,          0.2186
    1226380.0000,    5053220.0000,          0.2500,         -2.0000,          2.0156,        172.8750,          0.8809,          0.2360
    1226380.0000,    5053180.0000,         -0.5000,        -56.0000,         56.0022,        180.5116,          0.8741,          0.2778
    1226380.0000,    5053140.0000,         -0.5000,         -2.0000,          2.0616,        194.0362,          0.9080,          0.2866
    1226380.0000,    5053100.0000,         -0.2500,          2.0000,          2.0156,        352.8750,          0.9606,          0.2622
    1226380.0000,    5053060.0000,         -0.2500,         -6.0000,          6.0052,        182.3859,          0.9567,          0.2469
    1226380.0000,    5053020.0000,         -0.5000,         -2.0000,          2.0616,        194.0362,          0.9386,          0.2864
    1226380.0000,    5052980.0000,          0.0000,          0.7500,          0.7500,          0.0000,          0.9127,          0.3240
    1226380.0000,    5052940.0000,         -0.2500,        -16.0000,         16.0020,        180.8952,          0.8921,          0.3534
    1226380.0000,    5052900.0000,          0.0000,        -22.0000,         22.0000,        180.0000,          0.9012,          0.3393
    1226380.0000,    5052860.0000,          0.2500,         52.7500,         52.7506,          0.2715,          0.8773,          0.3228
    1226380.0000,    5052820.0000,          0.0000,         -1.0000,          1.0000,        180.0000,          0.9664,          0.2759
    1226380.0000,    5052780.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9913,          0.2257
    1226380.0000,    5052740.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9918,          0.2558
    1226380.0000,    5052700.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9910,          0.2927
    1226380.0000,    5052660.0000,          0.0000,         -0.7500,          0.7500,        180.0000,          0.9867,          0.3073
    1226380.0000,    5052620.0000,         -0.2500,         -1.0000,          1.0308,        194.0362,          0.9387,          0.3166
    1226380.0000,    5052580.0000,         -0.2500,         -1.7500,          1.7678,        188.1301,          0.9300,          0.2987
    1226380.0000,    5052540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9456,          0.2650
    1226380.0000,    5052500.0000,          0.5000,         -1.2500,          1.3463,        158.1986,          0.9234,          0.2400
    1226380.0000,    5052460.0000,         -0.2500,         -1.5000,          1.5207,        189.4623,          0.9453,          0.2371
    1226380.0000,    5052420.0000,          0.0000,         -2.7500,          2.7500,        180.0000,          0.9771,          0.2411
    1226380.0000,    5052380.0000,          0.0000,         -2.2500,          2.2500,        180.0000,          0.9896,          0.2449
    1226380.0000,    5052340.0000,          0.0000,          0.2500,          0.2500,          0.0000,          0.9955,          0.2158
    1226380.0000,    5052300.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.9951,          0.2339
    1226380.0000,    5052260.0000,          0.0000,         -0.7500,          0.7500,        180.0000,          0.9912,          0.2488
    1226380.0000,    5052220.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.9842,          0.2786
    1226380.0000,    5052180.0000,          0.0000,         -1.0000,          1.0000,        180.0000,          0.9657,          0.2859
    1226380.0000,    5052140.0000,          0.2500,          0.0000,          0.2500,         90.0000,          0.9807,          0.2845
    1226380.0000,    5052100.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.9663,          0.2848
    1226380.0000,    5052060.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9510,          0.2886
    1226380.0000,    5052020.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9469,          0.3075
    1226380.0000,    5051980.0000,          0.0000,         -8.0000,          8.0000,        180.0000,          0.9636,          0.3379
    1226380.0000,    5051940.0000,          0.0000,         -1.7500,          1.7500,        180.0000,          0.9740,          0.3323
    1226380.0000,    5051900.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9853,          0.3009
    1226380.0000,    5051860.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9879,          0.2640
    1226380.0000,    5051820.0000,         -0.2500,         -0.2500,          0.3536,        225.0000,          0.9572,          0.2941
    1226380.0000,    5051780.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.8832,          0.2707
    1226380.0000,    5051740.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9236,          0.2854
    1226380.0000,    5051700.0000,          0.0000,         -1.0000,          1.0000,        180.0000,          0.9753,          0.2839
    1226380.0000,    5051660.0000,         -0.2500,         -1.2500,          1.2748,        191.3099,          0.9639,          0.3400
    1226380.0000,    5051620.0000,         -0.2500,         -1.7500,          1.7678,        188.1301,          0.9714,          0.3721
    1226380.0000,    5051580.0000,         -0.2500,          0.0000,          0.2500,        270.0000,          0.9942,          0.3915
    1226380.0000,    5051540.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9934,          0.3636
    1226380.0000,    5051500.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9955,          0.3144
    1226380.0000,    5051460.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9932,          0.2745
    1226380.0000,    5051420.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9907,          0.2596
    1226380.0000,    5051380.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9510,          0.2519
    1226380.0000,    5051340.0000,         -0.2500,          0.5000,          0.5590,        333.4350,          0.9285,          0.2582
    1226380.0000,    5051300.0000,          0.0000,          0.0000,          0.0000,         45.0000,          0.9949,          0.2936
    1226380.0000,    5051260.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9798,          0.2977
    1226380.0000,    5051220.0000,          0.0000,         -2.0000,          2.0000,        180.0000,          0.9796,          0.2952
    1226380.0000,    5051180.0000,          0.0000,         66.0000,         66.0000,          0.0000,          0.9521,          0.2924
    1226380.0000,    5051140.0000,          0.0000,         66.0000,         66.0000,          0.0000,          0.9323,          0.2896
    1226380.0000,    5051100.0000,         17.0000,         18.2500,         24.9412,         42.9691,          0.8103,          0.2759
    1226380.0000,    5051060.0000,         18.5000,         60.0000,         62.7873,         17.1363,          0.8352,          0.2294
    1226380.0000,    5051020.0000,         66.7500,          8.0000,         67.2277,         83.1657,          0.7126,          0.1606
    1226380.0000,    5050980.0000,         66.5000,         48.0000,         82.0137,         54.1781,          0.6876,          0.0649
    1226380.0000,    5050940.0000,         68.2500,         68.7500,         96.8743,         44.7909,          0.6960,          0.0235
    1226380.0000,    5050900.0000,         69.0000,         67.5000,         96.5259,         45.6296,          0.3279,          0.0038
